Num1,Sign,Num2,Equals,SIGN_ADD,SIGN_SUB,SIGN_MULT,SIGN_DIV
48,*,16,768,0,0,1,0
91,/,27,3.37037037,0,0,0,1
66,+,87,153,1,0,0,0
42,-,78,-36,0,1,0,0
7,*,30,210,0,0,1,0
40,/,77,0.519480519,0,0,0,1
63,+,8,71,1,0,0,0
60,-,15,45,0,1,0,0
9,*,94,846,0,0,1,0
50,/,1,50,0,0,0,1
47,+,52,99,1,0,0,0
24,-,32,-8,0,1,0,0
45,*,83,3735,0,0,1,0
21,/,26,0.807692308,0,0,0,1
20,+,39,59,1,0,0,0
27,-,82,-55,0,1,0,0
67,*,11,737,0,0,1,0
75,/,13,5.769230769,0,0,0,1
10,+,83,93,1,0,0,0
96,-,64,32,0,1,0,0
48,*,42,2016,0,0,1,0
47,/,93,0.505376344,0,0,0,1
90,+,48,138,1,0,0,0
28,-,46,-18,0,1,0,0
80,*,11,880,0,0,1,0
75,+,48,123,1,0,0,0
67,-,3,64,0,1,0,0
100,*,66,6600,0,0,1,0
79,/,76,1.039473684,0,0,0,1
20,+,57,77,1,0,0,0
48,-,70,-22,0,1,0,0
26,*,56,1456,0,0,1,0
81,/,11,7.363636364,0,0,0,1
26,+,13,39,1,0,0,0
88,-,77,11,0,1,0,0
29,*,95,2755,0,0,1,0
70,/,99,0.707070707,0,0,0,1
36,+,66,102,1,0,0,0
98,-,7,91,0,1,0,0
89,*,95,8455,0,0,1,0
0,/,48,0,0,0,0,1
21,+,95,116,1,0,0,0
93,-,91,2,0,1,0,0
68,*,52,3536,0,0,1,0
22,/,62,0.35483871,0,0,0,1
44,+,77,121,1,0,0,0
69,-,42,27,0,1,0,0
67,*,79,5293,0,0,1,0
46,/,44,1.045454545,0,0,0,1
38,+,41,79,1,0,0,0
88,-,18,70,0,1,0,0
84,*,93,7812,0,0,1,0
21,/,34,0.617647059,0,0,0,1
9,+,31,40,1,0,0,0
85,-,59,26,0,1,0,0
43,*,76,3268,0,0,1,0
70,/,33,2.121212121,0,0,0,1
1,+,26,27,1,0,0,0
18,-,22,-4,0,1,0,0
87,*,99,8613,0,0,1,0
6,/,78,0.076923077,0,0,0,1
70,+,100,170,1,0,0,0
89,-,71,18,0,1,0,0
72,*,34,2448,0,0,1,0
47,/,8,5.875,0,0,0,1
34,+,89,123,1,0,0,0
10,-,65,-55,0,1,0,0
41,*,77,3157,0,0,1,0
33,/,61,0.540983607,0,0,0,1
50,+,42,92,1,0,0,0
69,-,86,-17,0,1,0,0
4,*,73,292,0,0,1,0
46,/,10,4.6,0,0,0,1
73,+,23,96,1,0,0,0
85,-,66,19,0,1,0,0
33,*,5,165,0,0,1,0
5,/,82,0.06097561,0,0,0,1
62,+,12,74,1,0,0,0
80,-,87,-7,0,1,0,0
58,*,13,754,0,0,1,0
33,/,36,0.916666667,0,0,0,1
75,+,97,172,1,0,0,0
88,-,27,61,0,1,0,0
7,*,40,280,0,0,1,0
91,/,53,1.716981132,0,0,0,1
75,+,37,112,1,0,0,0
50,-,62,-12,0,1,0,0
74,*,99,7326,0,0,1,0
35,/,26,1.346153846,0,0,0,1
7,+,36,43,1,0,0,0
52,-,65,-13,0,1,0,0
70,*,42,2940,0,0,1,0
13,/,56,0.232142857,0,0,0,1
4,+,33,37,1,0,0,0
6,-,17,-11,0,1,0,0
13,*,81,1053,0,0,1,0
13,/,37,0.351351351,0,0,0,1
96,+,45,141,1,0,0,0
72,-,39,33,0,1,0,0
16,*,69,1104,0,0,1,0
71,/,99,0.717171717,0,0,0,1
77,+,38,115,1,0,0,0
94,-,16,78,0,1,0,0
10,*,26,260,0,0,1,0
42,/,91,0.461538462,0,0,0,1
91,+,71,162,1,0,0,0
67,-,69,-2,0,1,0,0
61,*,98,5978,0,0,1,0
16,/,21,0.761904762,0,0,0,1
47,+,23,70,1,0,0,0
18,-,1,17,0,1,0,0
97,*,14,1358,0,0,1,0
52,/,97,0.536082474,0,0,0,1
12,+,47,59,1,0,0,0
60,-,41,19,0,1,0,0
89,*,79,7031,0,0,1,0
60,/,81,0.740740741,0,0,0,1
43,+,0,43,1,0,0,0
28,-,48,-20,0,1,0,0
65,*,31,2015,0,0,1,0
10,/,46,0.217391304,0,0,0,1
28,+,51,79,1,0,0,0
56,-,17,39,0,1,0,0
13,*,65,845,0,0,1,0
9,/,96,0.09375,0,0,0,1
56,+,51,107,1,0,0,0
63,-,24,39,0,1,0,0
72,*,95,6840,0,0,1,0
57,/,48,1.1875,0,0,0,1
16,+,71,87,1,0,0,0
14,-,76,-62,0,1,0,0
41,*,17,697,0,0,1,0
54,/,92,0.586956522,0,0,0,1
2,+,47,49,1,0,0,0
38,-,10,28,0,1,0,0
68,*,39,2652,0,0,1,0
28,/,31,0.903225806,0,0,0,1
12,+,74,86,1,0,0,0
93,-,33,60,0,1,0,0
52,*,34,1768,0,0,1,0
20,/,11,1.818181818,0,0,0,1
41,+,66,107,1,0,0,0
32,-,74,-42,0,1,0,0
10,*,10,100,0,0,1,0
23,/,39,0.58974359,0,0,0,1
25,+,30,55,1,0,0,0
47,-,48,-1,0,1,0,0
18,*,42,756,0,0,1,0
31,/,61,0.508196721,0,0,0,1
32,+,67,99,1,0,0,0
3,-,40,-37,0,1,0,0
54,*,6,324,0,0,1,0
80,/,46,1.739130435,0,0,0,1
56,+,45,101,1,0,0,0
64,-,60,4,0,1,0,0
52,*,24,1248,0,0,1,0
37,/,68,0.544117647,0,0,0,1
47,+,2,49,1,0,0,0
40,-,56,-16,0,1,0,0
29,*,3,87,0,0,1,0
13,/,6,2.166666667,0,0,0,1
46,+,75,121,1,0,0,0
17,-,83,-66,0,1,0,0
31,*,99,3069,0,0,1,0
65,/,88,0.738636364,0,0,0,1
75,+,57,132,1,0,0,0
96,-,57,39,0,1,0,0
87,*,86,7482,0,0,1,0
37,/,41,0.902439024,0,0,0,1
78,+,33,111,1,0,0,0
38,-,100,-62,0,1,0,0
46,*,10,460,0,0,1,0
84,/,59,1.423728814,0,0,0,1
61,+,59,120,1,0,0,0
9,-,65,-56,0,1,0,0
59,*,46,2714,0,0,1,0
73,/,73,1,0,0,0,1
98,+,58,156,1,0,0,0
3,-,44,-41,0,1,0,0
34,*,35,1190,0,0,1,0
23,/,54,0.425925926,0,0,0,1
55,+,44,99,1,0,0,0
77,-,32,45,0,1,0,0
7,*,81,567,0,0,1,0
81,/,26,3.115384615,0,0,0,1
85,+,100,185,1,0,0,0
96,-,86,10,0,1,0,0
71,*,55,3905,0,0,1,0
1,/,9,0.111111111,0,0,0,1
89,+,50,139,1,0,0,0
81,-,49,32,0,1,0,0
83,*,8,664,0,0,1,0
93,/,85,1.094117647,0,0,0,1
7,+,63,70,1,0,0,0
10,-,25,-15,0,1,0,0
96,*,6,576,0,0,1,0
57,/,59,0.966101695,0,0,0,1
44,+,51,95,1,0,0,0
63,-,46,17,0,1,0,0
1,*,10,10,0,0,1,0
97,/,63,1.53968254,0,0,0,1
10,+,27,37,1,0,0,0
57,-,11,46,0,1,0,0
3,*,43,129,0,0,1,0
28,/,64,0.4375,0,0,0,1
91,+,31,122,1,0,0,0
10,-,66,-56,0,1,0,0
26,*,45,1170,0,0,1,0
69,/,67,1.029850746,0,0,0,1
30,+,85,115,1,0,0,0
77,-,2,75,0,1,0,0
97,*,51,4947,0,0,1,0
5,/,44,0.113636364,0,0,0,1
88,+,9,97,1,0,0,0
86,-,10,76,0,1,0,0
56,*,20,1120,0,0,1,0
40,/,21,1.904761905,0,0,0,1
30,+,46,76,1,0,0,0
30,-,77,-47,0,1,0,0
57,*,83,4731,0,0,1,0
100,/,54,1.851851852,0,0,0,1
64,+,82,146,1,0,0,0
40,-,24,16,0,1,0,0
64,*,61,3904,0,0,1,0
2,/,54,0.037037037,0,0,0,1
62,+,83,145,1,0,0,0
39,-,25,14,0,1,0,0
61,*,9,549,0,0,1,0
3,/,45,0.066666667,0,0,0,1
59,+,89,148,1,0,0,0
47,-,77,-30,0,1,0,0
32,*,80,2560,0,0,1,0
79,/,36,2.194444444,0,0,0,1
31,+,68,99,1,0,0,0
60,-,47,13,0,1,0,0
4,*,33,132,0,0,1,0
45,/,72,0.625,0,0,0,1
79,+,96,175,1,0,0,0
100,-,42,58,0,1,0,0
56,*,79,4424,0,0,1,0
7,/,42,0.166666667,0,0,0,1
19,+,80,99,1,0,0,0
80,-,2,78,0,1,0,0
55,*,86,4730,0,0,1,0
25,/,53,0.471698113,0,0,0,1
91,+,28,119,1,0,0,0
5,-,61,-56,0,1,0,0
34,*,58,1972,0,0,1,0
8,/,19,0.421052632,0,0,0,1
21,+,89,110,1,0,0,0
78,-,49,29,0,1,0,0
83,*,62,5146,0,0,1,0
23,/,45,0.511111111,0,0,0,1
89,+,36,125,1,0,0,0
68,-,85,-17,0,1,0,0
83,*,29,2407,0,0,1,0
32,/,69,0.463768116,0,0,0,1
43,+,35,78,1,0,0,0
76,-,61,15,0,1,0,0
59,*,19,1121,0,0,1,0
96,/,54,1.777777778,0,0,0,1
83,+,7,90,1,0,0,0
87,-,10,77,0,1,0,0
15,*,23,345,0,0,1,0
46,/,100,0.46,0,0,0,1
57,+,28,85,1,0,0,0
4,-,3,1,0,1,0,0
9,*,48,432,0,0,1,0
2,/,38,0.052631579,0,0,0,1
67,+,45,112,1,0,0,0
93,-,97,-4,0,1,0,0
82,*,56,4592,0,0,1,0
57,/,52,1.096153846,0,0,0,1
27,+,91,118,1,0,0,0
27,-,1,26,0,1,0,0
59,*,88,5192,0,0,1,0
2,/,4,0.5,0,0,0,1
60,+,11,71,1,0,0,0
54,-,53,1,0,1,0,0
70,*,1,70,0,0,1,0
69,/,20,3.45,0,0,0,1
39,+,2,41,1,0,0,0
19,-,65,-46,0,1,0,0
38,*,57,2166,0,0,1,0
86,/,96,0.895833333,0,0,0,1
50,+,72,122,1,0,0,0
39,-,47,-8,0,1,0,0
53,*,39,2067,0,0,1,0
12,/,93,0.129032258,0,0,0,1
36,+,50,86,1,0,0,0
11,-,54,-43,0,1,0,0
11,*,85,935,0,0,1,0
62,/,1,62,0,0,0,1
56,+,57,113,1,0,0,0
23,-,59,-36,0,1,0,0
24,*,39,936,0,0,1,0
35,/,52,0.673076923,0,0,0,1
23,+,1,24,1,0,0,0
40,-,5,35,0,1,0,0
94,*,74,6956,0,0,1,0
94,/,4,23.5,0,0,0,1
72,+,67,139,1,0,0,0
57,-,47,10,0,1,0,0
26,*,28,728,0,0,1,0
35,/,51,0.68627451,0,0,0,1
64,+,16,80,1,0,0,0
93,-,46,47,0,1,0,0
20,*,99,1980,0,0,1,0
30,/,41,0.731707317,0,0,0,1
78,+,26,104,1,0,0,0
59,-,34,25,0,1,0,0
88,*,42,3696,0,0,1,0
52,/,39,1.333333333,0,0,0,1
41,+,68,109,1,0,0,0
11,-,78,-67,0,1,0,0
75,*,59,4425,0,0,1,0
72,/,46,1.565217391,0,0,0,1
28,+,50,78,1,0,0,0
88,-,72,16,0,1,0,0
83,*,19,1577,0,0,1,0
80,/,80,1,0,0,0,1
21,+,85,106,1,0,0,0
44,-,3,41,0,1,0,0
9,*,72,648,0,0,1,0
91,/,31,2.935483871,0,0,0,1
22,+,80,102,1,0,0,0
5,-,83,-78,0,1,0,0
23,*,65,1495,0,0,1,0
42,/,87,0.482758621,0,0,0,1
10,+,72,82,1,0,0,0
28,-,69,-41,0,1,0,0
64,*,24,1536,0,0,1,0
52,/,30,1.733333333,0,0,0,1
77,+,16,93,1,0,0,0
34,-,6,28,0,1,0,0
10,*,23,230,0,0,1,0
32,/,61,0.524590164,0,0,0,1
57,+,55,112,1,0,0,0
55,-,77,-22,0,1,0,0
11,*,98,1078,0,0,1,0
4,/,16,0.25,0,0,0,1
19,+,68,87,1,0,0,0
56,-,15,41,0,1,0,0
49,*,49,2401,0,0,1,0
98,/,60,1.633333333,0,0,0,1
41,+,10,51,1,0,0,0
70,-,29,41,0,1,0,0
43,*,55,2365,0,0,1,0
34,/,40,0.85,0,0,0,1
36,+,26,62,1,0,0,0
13,-,85,-72,0,1,0,0
61,*,51,3111,0,0,1,0
60,/,9,6.666666667,0,0,0,1
22,+,9,31,1,0,0,0
23,-,44,-21,0,1,0,0
34,*,19,646,0,0,1,0
3,/,100,0.03,0,0,0,1
23,+,75,98,1,0,0,0
18,-,93,-75,0,1,0,0
28,*,89,2492,0,0,1,0
26,/,77,0.337662338,0,0,0,1
81,+,92,173,1,0,0,0
80,-,57,23,0,1,0,0
18,*,62,1116,0,0,1,0
96,/,83,1.156626506,0,0,0,1
48,+,3,51,1,0,0,0
28,-,20,8,0,1,0,0
10,*,70,700,0,0,1,0
96,/,76,1.263157895,0,0,0,1
76,+,53,129,1,0,0,0
3,-,54,-51,0,1,0,0
75,*,58,4350,0,0,1,0
30,/,16,1.875,0,0,0,1
49,+,96,145,1,0,0,0
22,-,49,-27,0,1,0,0
16,*,92,1472,0,0,1,0
83,/,55,1.509090909,0,0,0,1
40,+,23,63,1,0,0,0
50,-,39,11,0,1,0,0
44,*,22,968,0,0,1,0
9,/,40,0.225,0,0,0,1
59,+,13,72,1,0,0,0
36,-,1,35,0,1,0,0
69,*,21,1449,0,0,1,0
40,/,18,2.222222222,0,0,0,1
34,+,47,81,1,0,0,0
8,-,27,-19,0,1,0,0
86,*,32,2752,0,0,1,0
86,/,13,6.615384615,0,0,0,1
96,+,4,100,1,0,0,0
8,-,33,-25,0,1,0,0
96,*,74,7104,0,0,1,0
96,/,39,2.461538462,0,0,0,1
37,+,83,120,1,0,0,0
40,-,26,14,0,1,0,0
16,*,19,304,0,0,1,0
27,/,43,0.627906977,0,0,0,1
86,+,19,105,1,0,0,0
51,-,38,13,0,1,0,0
6,*,37,222,0,0,1,0
60,/,21,2.857142857,0,0,0,1
10,+,31,41,1,0,0,0
45,-,79,-34,0,1,0,0
0,*,34,0,0,0,1,0
11,/,89,0.123595506,0,0,0,1
65,+,63,128,1,0,0,0
70,-,62,8,0,1,0,0
37,*,75,2775,0,0,1,0
51,/,81,0.62962963,0,0,0,1
6,+,60,66,1,0,0,0
53,-,41,12,0,1,0,0
86,*,26,2236,0,0,1,0
12,/,45,0.266666667,0,0,0,1
16,+,98,114,1,0,0,0
89,-,43,46,0,1,0,0
19,*,7,133,0,0,1,0
26,/,17,1.529411765,0,0,0,1
94,+,41,135,1,0,0,0
98,-,4,94,0,1,0,0
82,*,15,1230,0,0,1,0
96,/,30,3.2,0,0,0,1
75,+,4,79,1,0,0,0
14,-,8,6,0,1,0,0
57,*,74,4218,0,0,1,0
68,/,79,0.860759494,0,0,0,1
5,+,4,9,1,0,0,0
1,-,2,-1,0,1,0,0
68,*,41,2788,0,0,1,0
62,/,83,0.746987952,0,0,0,1
31,+,46,77,1,0,0,0
88,-,21,67,0,1,0,0
42,*,28,1176,0,0,1,0
40,/,49,0.816326531,0,0,0,1
63,+,91,154,1,0,0,0
83,-,69,14,0,1,0,0
89,*,67,5963,0,0,1,0
9,/,31,0.290322581,0,0,0,1
14,+,18,32,1,0,0,0
36,-,52,-16,0,1,0,0
29,*,43,1247,0,0,1,0
73,/,81,0.901234568,0,0,0,1
9,+,36,45,1,0,0,0
40,-,3,37,0,1,0,0
6,*,27,162,0,0,1,0
91,/,18,5.055555556,0,0,0,1
73,+,50,123,1,0,0,0
66,-,85,-19,0,1,0,0
8,*,82,656,0,0,1,0
27,/,66,0.409090909,0,0,0,1
45,+,0,45,1,0,0,0
19,-,19,0,0,1,0,0
59,*,32,1888,0,0,1,0
77,/,9,8.555555556,0,0,0,1
75,+,23,98,1,0,0,0
100,-,47,53,0,1,0,0
94,*,100,9400,0,0,1,0
88,/,5,17.6,0,0,0,1
9,+,81,90,1,0,0,0
45,-,61,-16,0,1,0,0
51,*,65,3315,0,0,1,0
30,/,25,1.2,0,0,0,1
89,+,45,134,1,0,0,0
38,-,44,-6,0,1,0,0
54,*,62,3348,0,0,1,0
48,/,75,0.64,0,0,0,1
29,+,26,55,1,0,0,0
26,-,43,-17,0,1,0,0
84,*,25,2100,0,0,1,0
16,/,45,0.355555556,0,0,0,1
10,+,30,40,1,0,0,0
12,-,20,-8,0,1,0,0
67,*,59,3953,0,0,1,0
13,/,96,0.135416667,0,0,0,1
81,+,74,155,1,0,0,0
36,-,9,27,0,1,0,0
76,*,50,3800,0,0,1,0
39,/,61,0.639344262,0,0,0,1
18,+,21,39,1,0,0,0
72,-,92,-20,0,1,0,0
97,*,54,5238,0,0,1,0
71,/,6,11.83333333,0,0,0,1
87,+,11,98,1,0,0,0
99,-,40,59,0,1,0,0
79,*,80,6320,0,0,1,0
43,/,36,1.194444444,0,0,0,1
73,+,13,86,1,0,0,0
27,-,98,-71,0,1,0,0
86,*,71,6106,0,0,1,0
95,/,66,1.439393939,0,0,0,1
10,+,24,34,1,0,0,0
31,-,54,-23,0,1,0,0
61,*,69,4209,0,0,1,0
4,/,41,0.097560976,0,0,0,1
88,+,9,97,1,0,0,0
39,-,48,-9,0,1,0,0
9,*,52,468,0,0,1,0
53,/,48,1.104166667,0,0,0,1
90,+,80,170,1,0,0,0
80,-,38,42,0,1,0,0
77,*,85,6545,0,0,1,0
81,/,21,3.857142857,0,0,0,1
89,+,83,172,1,0,0,0
14,-,51,-37,0,1,0,0
56,*,16,896,0,0,1,0
72,/,56,1.285714286,0,0,0,1
36,+,49,85,1,0,0,0
68,-,1,67,0,1,0,0
50,*,61,3050,0,0,1,0
77,/,55,1.4,0,0,0,1
63,+,40,103,1,0,0,0
86,-,76,10,0,1,0,0
63,*,21,1323,0,0,1,0
21,/,85,0.247058824,0,0,0,1
50,+,23,73,1,0,0,0
45,-,11,34,0,1,0,0
58,*,37,2146,0,0,1,0
51,/,62,0.822580645,0,0,0,1
97,+,46,143,1,0,0,0
1,-,92,-91,0,1,0,0
65,*,11,715,0,0,1,0
1,/,56,0.017857143,0,0,0,1
55,+,68,123,1,0,0,0
12,-,20,-8,0,1,0,0
24,*,53,1272,0,0,1,0
30,/,6,5,0,0,0,1
18,+,36,54,1,0,0,0
92,-,70,22,0,1,0,0
25,*,30,750,0,0,1,0
20,/,55,0.363636364,0,0,0,1
32,+,50,82,1,0,0,0
0,-,77,-77,0,1,0,0
91,*,40,3640,0,0,1,0
88,/,75,1.173333333,0,0,0,1
20,+,87,107,1,0,0,0
44,-,11,33,0,1,0,0
5,*,85,425,0,0,1,0
49,/,42,1.166666667,0,0,0,1
91,+,45,136,1,0,0,0
33,-,42,-9,0,1,0,0
11,*,55,605,0,0,1,0
15,/,38,0.394736842,0,0,0,1
30,+,44,74,1,0,0,0
57,-,76,-19,0,1,0,0
72,*,16,1152,0,0,1,0
22,/,14,1.571428571,0,0,0,1
25,+,95,120,1,0,0,0
84,-,82,2,0,1,0,0
78,*,21,1638,0,0,1,0
61,/,90,0.677777778,0,0,0,1
35,+,69,104,1,0,0,0
9,-,64,-55,0,1,0,0
34,*,37,1258,0,0,1,0
41,/,13,3.153846154,0,0,0,1
2,+,56,58,1,0,0,0
20,-,90,-70,0,1,0,0
8,*,3,24,0,0,1,0
9,/,88,0.102272727,0,0,0,1
42,+,55,97,1,0,0,0
77,-,1,76,0,1,0,0
83,*,50,4150,0,0,1,0
37,/,82,0.451219512,0,0,0,1
86,+,94,180,1,0,0,0
45,-,85,-40,0,1,0,0
80,*,20,1600,0,0,1,0
94,/,18,5.222222222,0,0,0,1
76,+,27,103,1,0,0,0
49,-,98,-49,0,1,0,0
58,*,58,3364,0,0,1,0
36,/,42,0.857142857,0,0,0,1
21,+,75,96,1,0,0,0
35,-,56,-21,0,1,0,0
41,*,59,2419,0,0,1,0
24,/,98,0.244897959,0,0,0,1
32,+,43,75,1,0,0,0
57,-,25,32,0,1,0,0
71,*,70,4970,0,0,1,0
33,/,5,6.6,0,0,0,1
88,+,55,143,1,0,0,0
14,-,2,12,0,1,0,0
6,*,0,0,0,0,1,0
72,/,98,0.734693878,0,0,0,1
23,+,67,90,1,0,0,0
2,-,97,-95,0,1,0,0
87,*,13,1131,0,0,1,0
63,/,83,0.759036145,0,0,0,1
19,+,4,23,1,0,0,0
78,-,79,-1,0,1,0,0
40,*,69,2760,0,0,1,0
79,/,16,4.9375,0,0,0,1
57,+,20,77,1,0,0,0
28,-,59,-31,0,1,0,0
66,*,76,5016,0,0,1,0
51,/,10,5.1,0,0,0,1
17,+,88,105,1,0,0,0
66,-,70,-4,0,1,0,0
34,*,66,2244,0,0,1,0
97,/,24,4.041666667,0,0,0,1
38,+,90,128,1,0,0,0
72,-,36,36,0,1,0,0
35,*,17,595,0,0,1,0
73,/,68,1.073529412,0,0,0,1
68,+,79,147,1,0,0,0
62,-,86,-24,0,1,0,0
71,*,45,3195,0,0,1,0
62,/,91,0.681318681,0,0,0,1
75,+,15,90,1,0,0,0
85,-,24,61,0,1,0,0
37,*,70,2590,0,0,1,0
47,/,53,0.886792453,0,0,0,1
46,+,49,95,1,0,0,0
46,-,29,17,0,1,0,0
22,*,53,1166,0,0,1,0
31,/,25,1.24,0,0,0,1
65,+,44,109,1,0,0,0
63,-,83,-20,0,1,0,0
93,*,88,8184,0,0,1,0
74,/,94,0.787234043,0,0,0,1
69,+,26,95,1,0,0,0
10,-,76,-66,0,1,0,0
72,*,87,6264,0,0,1,0
2,/,2,1,0,0,0,1
95,+,22,117,1,0,0,0
77,-,58,19,0,1,0,0
2,*,89,178,0,0,1,0
4,/,71,0.056338028,0,0,0,1
50,+,69,119,1,0,0,0
11,-,61,-50,0,1,0,0
35,*,7,245,0,0,1,0
87,/,18,4.833333333,0,0,0,1
57,+,17,74,1,0,0,0
9,-,14,-5,0,1,0,0
79,*,41,3239,0,0,1,0
79,/,76,1.039473684,0,0,0,1
7,+,21,28,1,0,0,0
7,-,50,-43,0,1,0,0
67,*,10,670,0,0,1,0
59,/,77,0.766233766,0,0,0,1
73,+,83,156,1,0,0,0
63,-,81,-18,0,1,0,0
26,*,58,1508,0,0,1,0
26,/,21,1.238095238,0,0,0,1
44,+,42,86,1,0,0,0
65,-,88,-23,0,1,0,0
68,*,78,5304,0,0,1,0
96,/,30,3.2,0,0,0,1
95,+,3,98,1,0,0,0
45,-,36,9,0,1,0,0
70,*,4,280,0,0,1,0
87,/,70,1.242857143,0,0,0,1
87,+,98,185,1,0,0,0
70,-,66,4,0,1,0,0
69,*,8,552,0,0,1,0
21,/,36,0.583333333,0,0,0,1
98,+,99,197,1,0,0,0
3,-,30,-27,0,1,0,0
19,*,48,912,0,0,1,0
45,/,54,0.833333333,0,0,0,1
70,+,27,97,1,0,0,0
83,-,54,29,0,1,0,0
8,*,30,240,0,0,1,0
68,/,84,0.80952381,0,0,0,1
92,+,83,175,1,0,0,0
95,-,78,17,0,1,0,0
96,*,56,5376,0,0,1,0
23,/,14,1.642857143,0,0,0,1
52,+,20,72,1,0,0,0
20,-,13,7,0,1,0,0
67,*,72,4824,0,0,1,0
26,/,89,0.292134831,0,0,0,1
99,+,32,131,1,0,0,0
69,-,92,-23,0,1,0,0
63,*,52,3276,0,0,1,0
94,/,66,1.424242424,0,0,0,1
44,+,1,45,1,0,0,0
74,-,2,72,0,1,0,0
35,*,83,2905,0,0,1,0
39,/,30,1.3,0,0,0,1
84,+,28,112,1,0,0,0
39,-,5,34,0,1,0,0
43,*,26,1118,0,0,1,0
35,/,11,3.181818182,0,0,0,1
91,+,25,116,1,0,0,0
51,-,92,-41,0,1,0,0
30,*,75,2250,0,0,1,0
14,/,89,0.157303371,0,0,0,1
8,+,4,12,1,0,0,0
35,-,96,-61,0,1,0,0
4,*,66,264,0,0,1,0
91,/,24,3.791666667,0,0,0,1
78,+,85,163,1,0,0,0
71,-,7,64,0,1,0,0
29,*,44,1276,0,0,1,0
30,/,55,0.545454545,0,0,0,1
32,+,43,75,1,0,0,0
17,-,38,-21,0,1,0,0
70,*,71,4970,0,0,1,0
5,/,26,0.192307692,0,0,0,1
78,+,16,94,1,0,0,0
76,-,20,56,0,1,0,0
51,*,5,255,0,0,1,0
4,/,45,0.088888889,0,0,0,1
49,+,35,84,1,0,0,0
63,-,93,-30,0,1,0,0
0,*,59,0,0,0,1,0
65,/,25,2.6,0,0,0,1
83,+,47,130,1,0,0,0
70,-,64,6,0,1,0,0
60,*,15,900,0,0,1,0
61,/,62,0.983870968,0,0,0,1
49,+,6,55,1,0,0,0
34,-,46,-12,0,1,0,0
73,*,1,73,0,0,1,0
71,/,15,4.733333333,0,0,0,1
45,+,28,73,1,0,0,0
44,-,66,-22,0,1,0,0
16,*,7,112,0,0,1,0
91,/,94,0.968085106,0,0,0,1
20,+,19,39,1,0,0,0
95,-,60,35,0,1,0,0
77,*,80,6160,0,0,1,0
53,/,64,0.828125,0,0,0,1
60,+,85,145,1,0,0,0
54,-,88,-34,0,1,0,0
2,*,25,50,0,0,1,0
38,/,4,9.5,0,0,0,1
45,+,21,66,1,0,0,0
25,-,86,-61,0,1,0,0
5,*,19,95,0,0,1,0
53,/,15,3.533333333,0,0,0,1
10,+,2,12,1,0,0,0
16,-,65,-49,0,1,0,0
1,*,57,57,0,0,1,0
76,/,67,1.134328358,0,0,0,1
82,+,13,95,1,0,0,0
48,-,12,36,0,1,0,0
10,*,40,400,0,0,1,0
50,/,38,1.315789474,0,0,0,1
80,+,55,135,1,0,0,0
49,-,73,-24,0,1,0,0
59,*,41,2419,0,0,1,0
43,/,57,0.754385965,0,0,0,1
40,+,52,92,1,0,0,0
12,-,57,-45,0,1,0,0
83,*,76,6308,0,0,1,0
13,/,85,0.152941176,0,0,0,1
35,+,48,83,1,0,0,0
45,-,7,38,0,1,0,0
22,*,54,1188,0,0,1,0
41,/,50,0.82,0,0,0,1
50,+,75,125,1,0,0,0
76,-,10,66,0,1,0,0
38,*,75,2850,0,0,1,0
47,/,86,0.546511628,0,0,0,1
12,+,27,39,1,0,0,0
66,-,73,-7,0,1,0,0
93,*,63,5859,0,0,1,0
3,+,77,80,1,0,0,0
57,-,11,46,0,1,0,0
10,*,24,240,0,0,1,0
6,/,35,0.171428571,0,0,0,1
51,+,53,104,1,0,0,0
87,-,85,2,0,1,0,0
79,*,62,4898,0,0,1,0
38,/,91,0.417582418,0,0,0,1
93,+,36,129,1,0,0,0
29,-,37,-8,0,1,0,0
15,*,43,645,0,0,1,0
45,/,6,7.5,0,0,0,1
47,+,64,111,1,0,0,0
1,-,83,-82,0,1,0,0
10,*,70,700,0,0,1,0
72,/,37,1.945945946,0,0,0,1
18,+,20,38,1,0,0,0
45,-,42,3,0,1,0,0
83,*,22,1826,0,0,1,0
88,/,29,3.034482759,0,0,0,1
33,+,80,113,1,0,0,0
63,-,14,49,0,1,0,0
98,*,24,2352,0,0,1,0
63,/,60,1.05,0,0,0,1
99,+,12,111,1,0,0,0
60,-,6,54,0,1,0,0
28,*,65,1820,0,0,1,0
70,/,47,1.489361702,0,0,0,1
34,+,47,81,1,0,0,0
77,-,94,-17,0,1,0,0
3,*,25,75,0,0,1,0
43,/,13,3.307692308,0,0,0,1
94,+,100,194,1,0,0,0
19,-,43,-24,0,1,0,0
57,*,31,1767,0,0,1,0
41,/,41,1,0,0,0,1
87,+,32,119,1,0,0,0
53,-,42,11,0,1,0,0
47,*,39,1833,0,0,1,0
19,/,48,0.395833333,0,0,0,1
79,+,78,157,1,0,0,0
16,-,25,-9,0,1,0,0
40,*,75,3000,0,0,1,0
86,/,46,1.869565217,0,0,0,1
25,+,43,68,1,0,0,0
85,-,26,59,0,1,0,0
74,*,86,6364,0,0,1,0
71,/,54,1.314814815,0,0,0,1
18,+,29,47,1,0,0,0
42,-,72,-30,0,1,0,0
1,*,25,25,0,0,1,0
81,/,39,2.076923077,0,0,0,1
34,+,41,75,1,0,0,0
16,-,52,-36,0,1,0,0
35,*,79,2765,0,0,1,0
80,/,69,1.15942029,0,0,0,1
